date,state,cases,deaths
2021-01-07,IA,1821,5
2020-03-05,NY,11,0
2020-08-04,OH,1143,31
2020-05-16,NM,185,7
2020-08-31,RMI,0,0
2020-07-19,SD,44,2
2021-06-02,TN,375,3
2020-05-16,OH,520,29
2020-09-24,NM,237,2
2021-02-14,RMI,0,0
2020-11-28,PA,7846,41
2021-03-24,PA,4866,48
2021-07-10,SD,15,0
2021-06-30,NM,58,1
2021-06-17,OH,244,0
2021-03-20,IA,365,2
2021-02-01,NM,486,17
2020-01-29,NY,0,0
2021-02-02,IA,804,13
2020-07-22,NY,355,6
2021-09-05,NM,624,2
2020-04-20,NY,2356,153
2021-07-04,NM,50,2
2021-06-16,NM,80,4
2020-09-19,NY,494,1
2021-07-08,PA,237,11
2020-07-02,IA,751,1
2020-09-23,SD,445,0
2021-08-04,RMI,0,0
2021-06-07,IA,35,1
2020-05-17,OH,449,15
2020-10-16,TN,2626,41
2020-12-10,RMI,0,0
2020-11-08,RMI,0,0
2021-07-08,TN,512,6
2020-08-27,PA,649,11
2021-03-20,NY,3859,23
2021-05-29,OH,585,0
2020-06-20,PA,491,4
2021-03-21,PA,2366,14
2020-12-17,PA,9709,224
2020-11-11,SD,1362,27
2021-08-24,SD,785,0
2020-08-02,OH,944,14
2020-06-30,SD,48,0
2020-06-15,IA,151,3
2021-05-02,OH,985,0
2021-02-09,NY,3514,84
2020-02-09,RMI,0,0
2020-07-07,RMI,0,0
2020-12-24,NY,7906,100
2020-06-17,TN,843,6
2020-02-05,NM,0,0
2021-02-17,SD,92,0
2021-01-02,NM,1237,23
2020-11-10,RMI,0,0
2020-09-22,IA,561,12
2020-05-12,RMI,0,0
2021-03-21,IA,320,1
2021-04-02,RMI,0,0
2020-07-29,RMI,0,0
2021-07-30,NM,331,4
2020-05-05,IA,408,19
2021-05-10,NM,190,3
2020-10-20,NY,765,9
2021-03-14,OH,893,0
2021-09-05,RMI,0,0
2021-03-16,SD,142,0
2021-07-09,NY,321,3
2020-07-23,NY,423,7
2021-04-12,NY,2750,23
2020-11-29,IA,1705,16
2021-05-24,SD,11,3
2020-12-14,SD,316,0
2021-05-11,OH,1411,13
2020-09-03,NY,585,6
2021-04-03,IA,490,68
2020-02-18,RMI,0,0
2021-01-20,OH,6378,73
2021-08-23,NY,2294,13
2020-08-22,RMI,0,0
2020-06-25,RMI,0,0
2020-02-12,SD,0,0
2020-02-07,NM,0,0
2020-04-14,RMI,0,0
2021-05-17,RMI,0,0
2021-03-08,SD,7,1
2021-04-23,RMI,0,0
2021-08-10,TN,5654,29
2021-07-21,NM,271,2
2020-12-23,OH,7790,109
2020-05-07,IA,655,12
2020-10-26,OH,2116,11
2020-11-24,NM,2099,39
2021-01-26,SD,200,0
2021-04-23,PA,4025,59
2021-08-31,NM,829,0
2020-07-03,NM,256,4
2021-02-03,NY,3342,107
2020-01-22,IA,0,0
2021-02-16,NM,299,9
2021-06-08,OH,426,41
2020-04-09,NM,124,2
2021-05-11,SD,125,0
2020-01-27,IA,0,0
2020-07-16,NM,297,4
2021-05-05,IA,440,2
2020-12-24,SD,506,41
2021-02-03,RMI,0,0
2020-05-10,SD,124,0
2020-03-08,RMI,0,0
2021-03-30,IA,577,0
2020-09-08,RMI,0,0
2020-08-28,IA,1344,4
2020-07-29,IA,498,6
2020-08-30,SD,380,0
2020-04-02,IA,65,2
2021-06-06,RMI,0,0
2021-06-26,NM,65,0
2021-01-25,NM,491,19
2021-04-26,RMI,0,0
2021-08-19,IA,1098,0
2020-08-05,NM,226,4
2021-05-25,NY,479,7
2020-04-08,IA,97,1
2021-05-07,NY,1480,14
2020-08-22,NY,386,3
2020-08-30,RMI,0,0
2020-04-16,RMI,0,0
2020-08-13,OH,1178,21
2020-12-25,NM,1456,31
2020-12-19,RMI,0,0
2020-03-10,OH,3,0
2021-02-23,PA,2846,97
2021-03-07,SD,211,2
2021-07-11,PA,191,4
2020-11-13,SD,1611,1
2021-02-02,NY,4023,98
2021-01-28,OH,5432,75
2020-09-19,RMI,0,0
2020-12-07,RMI,0,0
2021-05-28,IA,88,6
2020-04-12,TN,131,7
2020-06-03,TN,524,7
2020-12-30,SD,562,18
2020-03-16,OH,13,0
2020-11-05,SD,1360,22
2021-06-30,IA,59,4
2021-05-31,SD,11,4
2020-09-16,IA,1290,14
2020-05-12,NM,143,10
2020-05-18,OH,349,32
2021-06-13,TN,115,6
2021-02-23,OH,2775,94
2021-03-05,OH,1750,467
2021-04-15,PA,4934,44
2020-08-01,NM,196,6
2020-07-01,RMI,0,0
2021-01-04,PA,3636,66
2020-04-02,SD,36,0
2020-08-08,OH,1294,16
2021-05-30,NM,109,4
2021-04-28,TN,1181,12
2021-03-25,NM,216,3
2020-03-02,PA,0,0
2020-08-31,NY,388,1
2020-12-28,NY,6884,84
2021-03-01,OH,1452,49
2021-02-07,RMI,0,0
2020-11-26,TN,5891,65
2020-12-11,IA,2215,77
2021-07-12,SD,15,0
2020-03-28,PA,561,12
2021-04-27,OH,1560,66
2021-06-11,RMI,0,0
2021-09-01,SD,578,0
2020-03-21,TN,251,1
2021-03-05,PA,2612,43
2021-04-26,SD,47,2
2020-02-11,RMI,0,0
2020-02-10,NY,0,0
2021-07-29,OH,1205,0
2021-01-19,NM,691,24
2020-12-26,RMI,0,0
2021-04-01,SD,230,3
2021-02-10,NY,3783,75
2020-06-10,RMI,0,0
2021-04-24,PA,4009,45
2020-10-01,NY,849,5
2020-06-19,OH,609,34
2020-06-15,NM,122,2
2021-03-31,NM,275,2
2021-03-28,IA,448,7
2020-07-13,PA,412,20
2020-03-01,NY,0,0
2021-06-22,PA,250,34
2020-06-18,IA,393,7
2021-05-23,SD,10,0
2021-02-28,SD,134,2
2021-04-06,NM,178,3
2021-04-30,RMI,0,0
2020-08-02,SD,88,1
2020-11-11,TN,5556,49
2021-01-12,OH,7981,100
2021-05-24,NM,119,1
2020-12-08,OH,25721,81
2020-06-20,NY,325,15
2020-09-16,PA,791,28
2021-08-13,TN,5721,23
2021-05-07,TN,868,13
2021-06-09,OH,391,0
2020-02-09,OH,0,0
2021-04-05,IA,268,0
2020-09-19,OH,951,4
2021-06-21,NY,55,4
2020-04-19,RMI,0,0
2020-04-28,RMI,0,0
2021-07-13,PA,336,9
2021-07-23,IA,287,0
2020-06-09,PA,504,48
2020-02-02,SD,0,0
2021-06-17,NY,212,2
2020-02-02,NY,0,0
2021-02-04,NM,559,11
2021-01-13,OH,6701,79
2020-09-28,PA,679,1
2020-11-22,OH,8133,12
2021-04-07,NY,3746,28
2020-03-01,TN,0,0
2021-04-09,PA,5203,35
2021-08-11,IA,859,17
2020-10-31,TN,3102,40
2020-12-26,OH,11018,20
2020-10-06,RMI,0,0
2021-06-24,RMI,0,0
2020-08-07,PA,799,15
2020-03-30,TN,130,6
2021-08-01,IA,437,0
2020-02-25,NM,0,0
2020-08-15,RMI,0,0
2021-03-08,IA,205,1
2021-03-02,IA,415,26
2020-03-21,SD,0,0
2020-07-31,TN,2190,29
2020-11-27,OH,17065,72
2020-06-25,OH,892,17
2021-01-29,RMI,0,0
2020-03-16,SD,1,0
2021-01-02,TN,2105,98
2020-10-27,TN,4126,31
2020-11-24,TN,8911,68
2020-09-30,NM,278,6
2021-05-29,TN,258,7
2020-05-01,OH,716,27
2020-04-24,RMI,0,0
2020-05-01,TN,362,5
2020-02-12,RMI,0,0
2020-06-28,RMI,0,0
2020-04-22,TN,354,5
2020-04-08,TN,200,7
2020-09-11,NM,134,1
2020-07-11,IA,751,5
2020-09-10,NM,161,0
2021-04-20,SD,171,0
2021-08-17,NY,2045,10
2020-04-16,IA,146,7
2021-03-13,NM,183,5
2021-09-03,NY,3791,20
2021-06-20,TN,110,6
2020-08-21,NM,144,3
2020-11-20,RMI,0,0
2020-08-16,TN,858,28
2021-05-04,RMI,0,0
2020-02-11,NY,0,0
2021-08-14,OH,2460,0
2020-12-29,OH,7526,151
2020-08-25,IA,663,8
2021-01-06,NM,1485,26
2020-05-15,OH,597,47
2020-11-25,IA,3492,45
2020-07-23,RMI,0,0
2021-03-11,NM,233,4
2020-04-26,IA,383,6
2021-03-25,SD,254,3
2021-04-25,RMI,0,0
2020-09-28,IA,642,6
2020-12-11,NY,7248,71
2020-12-08,PA,10264,169
2021-03-25,NY,4048,15
2020-04-21,NM,101,9
2020-04-04,SD,25,0
2021-05-25,TN,529,3
2020-10-30,NY,1352,8
2020-07-24,NM,312,5
2021-02-12,RMI,0,0
2020-05-16,RMI,0,0
2021-03-27,OH,1690,0
2021-01-17,OH,5247,65
2020-07-02,NM,244,5
2021-05-02,TN,468,7
2021-08-31,PA,3249,21
2020-02-10,TN,0,0
2020-11-17,OH,7079,30
2020-12-31,PA,8374,306
2020-04-22,SD,104,1
2021-05-30,OH,377,0
2021-05-23,NY,634,4
2020-04-06,NM,62,3
2020-03-12,NY,66,0
2020-06-05,NY,541,25
2021-06-04,OH,621,57
2020-10-24,NY,1306,12
2021-07-08,RMI,0,0
2020-09-20,NY,464,1
2020-03-23,RMI,0,0
2020-06-01,IA,146,15
2020-10-27,SD,989,0
2021-06-28,NY,134,2
2021-03-15,SD,26,0
2021-07-18,RMI,0,0
2020-06-11,TN,737,1
2020-08-06,PA,815,38
2021-05-01,PA,3030,35
2021-01-26,RMI,0,0
2021-03-07,NM,180,12
2020-08-11,SD,50,0
2020-09-27,RMI,0,0
2021-07-31,SD,53,0
2021-01-03,IA,1048,0
2021-02-15,SD,61,0
2020-11-29,RMI,0,0
2020-07-22,NM,311,5
2020-12-13,NM,1442,43
2021-01-07,PA,9407,265
2020-09-22,NY,403,1
2021-04-08,TN,1258,8
2021-06-07,TN,109,1
2020-03-25,IA,21,1
2020-07-19,TN,999,17
2020-08-06,NM,207,5
2020-09-09,IA,400,15
2020-04-10,PA,1817,78
2020-03-30,PA,695,11
2020-05-08,NY,1371,77
2020-06-21,NY,279,11
2021-03-07,NY,3282,27
2020-09-19,NM,162,4
2020-01-26,SD,0,0
2020-08-21,IA,473,5
2021-05-26,IA,161,5
2020-01-22,PA,0,0
2020-11-15,SD,1199,23
2021-09-04,TN,152,6
2020-09-21,PA,570,48
2020-09-12,PA,968,25
2021-08-08,SD,123,0
2020-09-14,IA,429,6
2020-11-02,PA,1992,6
2020-06-04,NY,514,29
2021-07-11,TN,367,5
2020-07-13,RMI,0,0
2021-07-30,OH,1183,2
2020-09-17,NM,158,1
2020-09-19,SD,369,2
2020-10-18,IA,859,1
2020-09-06,RMI,0,0
2020-03-16,TN,33,0
2021-02-28,NY,3623,39
2020-02-21,RMI,0,0
2021-04-08,OH,2742,0
2020-07-28,RMI,0,0
2020-11-11,PA,4824,59
2020-04-30,NY,2044,175
2020-07-22,RMI,0,0
2020-09-18,IA,1241,9
2020-06-05,PA,473,45
2020-03-15,IA,6,0
2020-11-16,PA,4519,13
2021-07-25,RMI,0,0
2020-04-11,SD,90,0
2021-08-24,NM,874,3
2021-03-15,TN,720,16
2020-07-21,IA,249,5
2021-02-11,IA,853,22
2020-12-13,IA,1119,1
2020-05-25,RMI,0,0
2020-02-15,SD,0,0
2021-01-01,RMI,0,0
2021-05-12,SD,83,7
2021-06-15,NY,146,6
2020-11-13,NM,1230,36
2021-02-15,RMI,0,0
2020-02-04,RMI,0,0
2020-11-04,TN,3551,45
2021-07-10,OH,299,0
2020-09-30,IA,1199,20
2020-06-17,RMI,0,0
2021-02-06,IA,428,41
2020-06-18,RMI,0,0
2020-05-15,RMI,0,0
2020-07-26,NM,254,4
2020-06-24,RMI,0,0
2021-07-07,IA,41,1
2020-12-11,NM,1834,46
2021-08-26,NM,922,1
2021-04-07,PA,4526,48
2020-10-11,PA,1175,42
2021-02-10,IA,990,29
2020-06-06,SD,90,0
2021-08-05,RMI,0,0
2020-08-31,PA,516,0
2020-07-06,PA,512,33
2020-06-09,SD,52,3
2021-06-06,SD,3,0
2020-07-13,SD,25,0
2020-06-21,PA,470,3
2021-04-29,NM,229,1
2021-03-14,NM,144,2
2021-03-28,NY,4193,14
2020-02-22,NY,0,0
2021-04-23,NM,231,2
2020-10-08,RMI,0,0
2021-03-26,OH,2742,142
2021-06-10,TN,206,4
2020-04-19,NY,2802,225
2020-12-21,SD,347,20
2021-07-22,NY,650,1
2020-08-24,PA,421,1
2021-05-30,SD,9,0
2021-03-28,OH,1019,0
2020-09-01,RMI,0,0
2020-12-12,NM,1793,42
2020-03-14,NM,2,0
2021-07-27,NM,238,1
2020-03-28,NM,17,1
2021-06-19,PA,225,7
2021-07-20,IA,263,0
2020-04-21,IA,482,4
2021-06-05,SD,3,0
2020-11-10,PA,4336,62
2020-05-10,NY,1145,101
2020-11-30,RMI,0,0
2021-02-22,NM,234,8
2021-03-22,IA,224,0
2020-10-13,RMI,0,0
2020-06-18,OH,700,22
2021-04-08,PA,4482,42
2021-01-15,NM,1262,18
2021-03-25,IA,667,19
2021-04-15,OH,2164,0
2020-05-20,NM,125,6
2021-05-07,OH,1397,84
2021-02-04,OH,4120,79
2021-01-20,SD,277,0
2021-05-18,NY,628,9
2020-10-14,NM,577,3
2021-07-21,SD,30,1
2020-03-30,NM,44,2
2020-06-13,SD,91,1
2021-07-23,PA,635,1
2020-05-04,PA,939,14
2021-01-18,SD,115,11
2020-11-12,PA,5592,49
2021-03-05,RMI,0,0
2020-12-07,TN,3028,86
2020-08-17,PA,457,0
2021-07-15,IA,202,0
2020-09-23,TN,1555,20
2020-09-14,NM,81,4
2021-07-05,NY,141,1
2021-01-14,RMI,0,0
2021-03-23,PA,3498,39
2020-03-24,SD,2,0
2020-10-19,PA,1189,8
2020-09-09,NY,363,2
2021-06-28,RMI,0,0
2020-04-09,NY,5397,242
2020-02-29,TN,0,0
2020-06-18,SD,59,0
2020-09-13,NM,100,1
2020-05-05,SD,53,3
2021-06-21,NM,89,4
2020-04-26,TN,208,6
2020-03-19,SD,3,0
2021-06-25,IA,13,1
2020-02-07,SD,0,0
2020-04-11,NM,83,6
2020-10-16,OH,2148,16
2021-04-04,PA,3254,7
2020-03-11,SD,3,1
2020-07-28,NM,289,8
2021-06-30,NY,131,2
2021-01-24,NM,626,23
2021-08-03,TN,3922,15
2020-07-28,OH,1320,38
2020-05-03,OH,579,17
2021-02-19,NY,3838,67
2021-02-13,NY,4182,59
2021-05-29,NM,109,2
2020-06-09,TN,839,5
2021-02-08,NM,311,16
2021-06-29,NY,106,1
2021-09-05,SD,0,0
2020-07-24,SD,57,1
2020-06-02,TN,689,6
2020-12-18,IA,2200,0
2020-08-25,RMI,0,0
2021-05-17,OH,729,0
2021-01-12,RMI,0,0
2020-10-04,NY,690,11
2021-07-14,NY,336,2
2020-03-08,OH,0,0
2020-12-10,TN,7533,62
2020-07-07,NM,220,5
2021-03-13,IA,425,3
2021-09-01,ND,536,1
2021-02-02,IL,2304,63
2021-02-02,MS,1059,13
2020-05-03,NH,89,2
2020-07-31,ND,133,0
2020-07-07,NE,179,-1
2020-01-27,MI,0,0
2021-02-14,CT,0,0
2020-09-16,WI,1502,8
2021-05-31,NV,128,0
2021-06-09,ND,53,0
2020-05-11,CT,211,41
2020-09-13,MO,663,19
2020-06-23,MD,330,15
2021-05-11,MS,206,4
2020-05-13,NC,679,18
2020-07-06,DE,119,2
2020-03-09,WI,0,0
2021-05-01,IL,2813,39
2020-02-24,ND,0,0
2020-10-05,WI,1727,4
2020-04-24,ME,28,3
2021-03-16,NC,2247,9
2021-05-13,MO,463,2
2020-02-19,NE,0,0
2020-05-01,AL,349,18
2020-08-29,MI,970,4
2020-10-28,MO,3507,32
2020-11-05,MS,947,21
2021-03-24,NE,354,9
2021-03-21,VI,6,0
2021-08-23,CT,518,-2
2020-12-05,NV,3194,29
2020-11-25,MS,1433,27
2020-02-24,MO,0,0
2020-07-07,VT,2,0
2021-02-11,MO,1007,19
2020-03-05,NV,1,0
2020-04-12,ME,17,0
2020-05-27,MO,262,8
2020-08-24,NE,340,5
2021-05-27,GU,2,0
2021-01-21,WA,2197,125
2020-11-03,ND,1114,12
2020-06-23,WI,289,6
2020-03-26,NH,21,0
2021-02-13,MD,847,26
2021-06-21,AL,209,5
2020-01-30,NV,0,0
2021-05-27,CT,157,3
2020-04-18,IL,1585,125
2021-02-12,CA,7879,329
2020-09-24,GU,23,1
2021-08-20,DE,408,0
2021-08-18,GU,82,0
2020-02-06,VT,0,0
2020-08-31,NV,320,3
2020-07-28,CA,4194,143
2020-05-27,DE,76,1
2020-06-26,NH,0,0
2021-05-01,WI,759,19
2021-04-19,MS,303,3
2021-01-21,NV,1200,47
2021-02-14,AL,645,32
2021-06-12,MD,82,3
2020-07-03,WA,755,10
2020-08-05,NH,26,0
2020-07-19,ND,107,1
2020-04-26,WA,239,11
2021-06-08,AL,151,7
2021-03-10,CA,3607,98
2021-07-11,WA,535,1
2021-06-16,CA,1212,14
2020-05-14,MT,4,0
2020-07-21,MO,1216,16
2020-04-12,CT,525,60
2021-04-07,MO,666,3
2021-07-26,NE,322,-5
2020-12-25,IL,5742,194
2020-09-07,GU,0,0
2020-10-30,AL,1212,15
2021-06-01,IL,401,10
2021-07-12,VI,5,0
2021-02-01,DE,214,11
2020-03-06,ND,0,0
2020-05-12,AL,389,14
2020-03-29,CT,469,1
2020-09-26,DE,101,2
2021-08-28,ID,758,1
2020-02-26,IL,0,0
2020-04-15,WI,166,12
2020-11-16,NE,2185,18
2020-05-27,VI,0,0
2020-06-20,AL,660,20
2021-07-06,VI,10,2
2020-02-21,IN,0,0
2020-02-06,ID,0,0
2021-03-31,WI,727,23
2021-03-02,IL,1577,44
2021-08-02,NH,111,0
2021-01-10,GU,0,0
2021-04-13,MD,1552,15
2021-08-23,WA,2789,9
2021-03-17,WA,867,7
2020-10-08,MT,614,4
2021-08-31,MS,2939,31
2020-12-27,ME,439,1
2020-10-19,CA,2999,35
2020-05-02,WA,377,6
2021-06-09,ME,65,0
2020-04-19,ND,57,1
2020-09-09,MS,566,16
2020-02-02,CA,0,0
2021-04-02,NV,342,4
2020-10-14,NH,70,2
2020-11-15,NC,1996,33
2020-03-20,IN,23,8
2021-05-05,MT,140,1
2021-07-05,WA,295,5
2021-01-07,VI,24,0
2020-03-10,ID,0,0
2020-06-16,MO,458,9
2020-06-04,ND,27,0
2020-09-17,ID,396,5
2021-08-02,IL,1870,6
2020-04-25,ND,55,1
2020-11-08,WA,1450,0
2020-02-03,IN,0,0
2020-03-29,ID,49,1
2021-03-17,AL,408,18
2021-03-29,MD,902,9
2020-12-17,GU,10,0
2021-07-08,WI,227,4
2020-05-19,MT,8,0
2020-12-23,MI,2829,110
2020-09-25,WA,1027,20
2020-12-08,NE,1571,41
2020-09-19,CT,0,0
2021-08-03,VT,22,0
2020-02-28,WI,0,0
2020-12-16,NV,2366,57
2021-07-31,CT,414,0
2021-01-11,NH,707,0
2020-10-07,NV,432,10
2021-08-30,NE,1119,4
2020-10-23,ND,935,8
2021-06-05,MT,39,0
2020-10-19,NE,776,6
2021-08-27,NE,824,0
2020-04-13,MS,217,13
2020-11-15,MT,1272,6
2020-04-06,MS,204,8
2020-03-27,AL,231,10
2020-10-07,DE,99,3
2020-09-24,MS,550,2
2021-04-25,CT,722,0
2020-10-08,AL,1064,17
2020-05-28,ID,38,0
2020-10-12,ND,508,12
2021-09-06,VT,190,2
2020-12-27,NE,611,0
2020-08-01,WI,1124,13
2020-09-13,IL,1462,14
2020-07-28,WI,783,13
2020-08-20,VI,41,1
2020-10-01,IL,2166,24
2020-04-04,VT,63,2
2021-03-01,CT,2680,29
2021-08-05,ND,119,1
2021-01-04,NE,1061,10
2020-04-20,NE,166,5
2020-11-15,NV,1177,1
2020-02-04,NV,0,0
2021-05-26,ID,192,1
2020-12-31,ID,1213,33
2020-05-27,NH,55,9
2021-07-06,MI,282,6
2021-07-27,VI,47,1
2020-07-25,MT,95,0
2021-03-22,MD,722,15
2020-07-16,CA,11636,133
2020-03-28,DE,47,3
2020-05-26,WI,279,3
2021-06-08,WI,202,16
2020-10-25,AL,904,18
2021-03-26,IN,1120,7
2021-05-08,NC,1251,14
2021-01-03,NC,6810,83
2020-05-20,IN,569,33
2020-07-17,MO,1026,7
2020-05-20,ID,30,0
2020-11-17,MD,2018,19
2020-11-03,WI,6104,58
2020-03-19,NH,5,0
2021-04-17,MI,3677,63
2021-01-26,VI,23,0
2020-01-27,MO,0,0
2020-07-06,CT,259,3
2020-06-23,CA,4339,73
2020-03-24,DE,31,0
2020-05-12,MS,308,10
2020-04-07,VI,2,0
2020-04-07,NV,134,13
2020-11-22,MI,3632,96
2020-07-06,MS,1455,29
2020-05-20,MD,1208,36
2020-12-11,MT,978,24
2020-08-11,IN,870,15
2020-05-24,VI,0,0
2020-12-13,ID,547,6
2020-12-03,MI,5344,108
2021-07-22,VI,15,2
2021-07-19,MS,727,10
2020-05-04,ND,34,0
2021-04-07,MS,271,2
2021-04-05,MI,8365,46
2021-07-18,AL,997,6
2020-04-14,MT,6,0
2020-01-22,ND,0,0
2020-04-28,MT,0,-1
2020-05-27,IN,359,16
2021-08-08,GU,20,0
2021-07-21,VT,51,0
2020-05-19,WI,198,8
2020-03-11,CA,327,3
2021-04-17,CA,2304,32
2020-04-17,ME,31,2
2021-03-13,MD,1961,16
2021-03-11,GU,9,0
2020-09-11,NH,47,0
2020-01-22,DE,0,0
2020-09-02,IN,859,10
2021-05-06,IL,1778,40
2020-06-11,ND,39,1
2021-01-31,ME,219,5
2020-10-12,WI,2016,9
2020-10-10,GU,0,0
2021-08-21,CA,14456,68
2021-02-17,MS,491,12
2021-07-04,MS,109,6
2021-08-11,MS,4412,20
2021-08-07,WA,2232,3
2021-03-09,NE,356,7
2021-04-14,VT,92,1
2020-06-06,MI,421,15
2021-08-19,IL,3180,15
2021-06-04,MT,131,5
2021-07-06,WA,297,6
2021-01-03,IN,2993,75
2020-04-02,CT,267,27
2020-02-08,NE,0,0
2020-08-23,NC,892,29
2020-06-25,VI,1,0
2021-01-31,NC,2740,78
2021-09-03,CA,10522,37
2020-06-15,NE,171,4
2021-03-08,NE,281,0
2020-08-19,MS,894,27
2020-03-10,GU,0,0
2021-07-07,ME,36,0
2021-06-04,NC,526,5
2020-07-29,MD,892,11
2020-04-25,IN,715,45
2020-10-24,CT,0,0
2020-04-12,MS,140,15
2020-06-16,MD,560,14
2020-06-23,GU,1,0
2020-07-06,IN,323,16
2021-06-10,DE,33,2
2020-07-13,MD,733,6
2021-04-02,DE,486,6
2020-03-10,MD,0,0
2020-09-01,CA,2311,110
2021-03-09,ND,101,3
2020-08-17,AL,1211,27
2020-02-28,MO,0,0
2021-03-29,NH,313,0
2021-01-27,GU,4,0
2021-08-06,CA,14612,45
2020-08-18,MI,1454,10
2020-12-11,MD,3538,51
2020-05-28,NE,245,1
2020-10-17,MT,638,5
2020-03-19,IN,17,0
2021-02-13,NC,3097,55
2020-10-13,IN,1549,31
2020-08-05,DE,70,0
2021-07-14,NH,40,0
2020-10-23,NE,1303,4
2021-04-30,ID,177,1
2020-08-26,MI,1292,10
2021-06-19,IN,405,4
2021-03-08,IL,1182,6
2020-11-11,ND,1800,11
2021-06-08,GU,9,0
2020-10-28,NV,574,10
2020-08-07,WI,1043,12
2021-04-14,DE,397,4
2021-02-21,CT,0,0
2021-02-18,ND,119,0
2020-03-24,MD,61,1
2021-08-01,MT,88,1
2020-04-04,GU,9,0
2020-10-30,DE,199,19
2021-01-06,CA,63007,692
2020-05-08,VI,0,0
2020-06-04,ID,64,0
2020-02-05,MO,0,0
2020-03-10,CT,1,0
2021-05-16,CA,1253,20
2020-04-29,ID,32,0
2020-07-23,MT,128,3
2020-03-29,MD,247,7
2020-05-21,ID,28,0
2020-08-12,MO,1403,11
2021-03-24,NV,246,15
2021-05-20,MO,621,9
2021-04-08,NC,2128,16
2020-12-22,MS,2223,37
2020-09-25,MI,1042,13
2020-07-09,WA,646,15
2020-06-15,MT,3,0
2020-05-17,ND,52,1
2020-10-01,NE,669,15
2021-01-18,GU,41,0
2021-04-17,IN,1238,8
2021-07-30,CT,491,0
2021-07-31,MT,88,1
2020-07-10,CT,78,0
2021-02-25,IL,1884,32
2021-06-11,MS,127,1
2020-08-12,IL,1645,15
2020-12-31,VI,5,0
2021-07-26,GU,8,0
2020-02-24,MI,0,0
2020-10-16,MD,798,7
2020-02-16,ND,0,0
2020-07-09,MO,1205,8
2020-12-26,WA,1006,0
2021-04-21,ND,167,0
2020-11-02,AL,1754,23
2021-07-20,NH,59,2
2020-09-27,DE,145,1
2021-05-09,ID,113,0
2020-10-20,NE,642,11
2020-02-27,CT,0,0
2021-06-25,WI,66,7
2021-02-11,MS,611,12
2020-09-28,CT,560,2
2020-12-05,ME,222,0
2021-03-17,NC,1814,11
2020-07-31,MT,11,2
2020-12-14,MO,5441,64
2020-08-13,IL,1834,24
2020-03-01,NH,0,0
2020-08-23,AL,833,28
2020-03-29,NE,20,0
2020-09-28,MD,431,7
2020-03-24,ID,20,0
2020-09-26,IN,1142,24
2020-09-21,IL,1477,7
2021-08-25,NH,294,3
2020-03-21,WI,75,1
2020-12-02,NE,2488,48
2021-05-24,MO,463,56
2021-05-23,MT,35,0
2021-03-11,NH,301,4
2021-08-22,MT,215,1
2020-11-15,CT,0,0
2020-03-25,AL,175,4
2020-08-28,IN,809,9
2020-08-16,IN,739,12
2020-09-25,IL,2805,33
2020-03-05,NE,0,0
2021-05-20,CT,206,4
2021-04-07,WA,1483,7
2020-04-25,NH,67,7
2020-03-20,DE,8,0
2020-03-31,NC,210,2
2021-04-23,ND,119,0
2020-10-12,VI,0,0
2021-03-10,MD,924,19
2020-04-06,NH,46,0
2021-05-29,NE,12,0
2020-12-03,AL,3779,41
2021-03-18,CT,1156,15
2020-05-17,ID,0,0
2021-03-19,MT,152,3
2020-03-05,MT,0,0
2021-08-06,MS,2303,12
2021-01-03,NV,2747,32
2020-12-19,IN,4744,98
2020-04-08,DE,115,3
2020-06-11,GU,-1,0
2021-05-13,VI,5,0
2021-06-22,CA,845,5
2020-03-03,NH,1,0
2021-03-14,NC,1132,13
2020-08-16,CT,0,0
2021-07-07,CT,92,-1
2021-02-16,NC,3720,45
2020-06-17,WI,290,9
2021-03-16,GU,3,0
2020-09-25,IN,1171,13
2020-10-29,DE,191,1
2021-01-31,MI,1000,55
2020-08-12,MI,1529,10
2021-03-30,ID,313,0
2020-07-26,WI,965,1
2020-06-10,NV,134,4
2020-10-10,DE,132,3
2021-03-27,CT,0,0
2020-03-04,CT,0,0
2020-09-27,NE,433,1
2020-06-12,WI,2796,13
2021-03-20,AL,342,11
2020-11-25,ME,0,0
2020-03-13,MS,37,2
2021-05-10,MD,399,7
2021-04-29,MD,942,21
2021-05-24,IL,933,10
2020-02-29,ME,0,0
2020-12-12,AL,2665,65
2020-02-01,NE,0,0
2021-06-27,AL,213,4
2021-05-26,IL,1139,28
2020-10-22,ME,35,0
2021-05-17,NE,109,-10
2021-06-20,AL,145,2
2021-05-26,MT,77,1
2021-03-25,CT,1488,10
2020-09-01,MT,196,3
2020-10-13,IL,2851,29
2021-07-24,GU,1,0
2020-03-21,CA,765,7
2021-08-18,WI,1685,17
2021-03-11,ND,121,1
2021-04-08,IL,3739,38
2020-07-17,WA,754,7
2021-08-17,MS,4085,0
2021-04-06,VI,0,0
2021-05-25,AL,209,7
2020-12-02,WA,3065,45
2021-08-11,DE,161,0
2021-03-30,WI,861,15
2021-07-01,NH,23,0
2020-05-12,VT,1,0
2020-09-15,VI,11,0
2020-06-13,WI,309,2
2020-08-09,WA,606,0
2021-03-10,AL,492,17
2021-01-13,MI,2198,62
2020-08-30,NH,8,0
2020-11-06,MD,1410,13
2020-08-22,MI,885,6
2021-01-26,MI,1608,48
2020-05-20,ME,58,0
2020-12-18,VT,90,0
2020-02-07,MT,0,0
